Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
A;AugustaESP;adueñarse;nge'künuwün (refl.) kiñe weshakelu mew.;;;;;;;
A;AugustaESP;adular;act. [En palabras] püramyepüdan.;;;;;;;
A;AugustaESP;adúltera;"adj. [Habitual] ñuantükufütafe; [en cierto caso] ñuantükufütawma.";;;;;;;
A;AugustaESP;adulterar;intr. V. adulterio. | act. fig. [Una escritura] kakünun, weshakünun. | Adulterar la leche con agua, y la leche así adulterada: koñman lichi. | Adulterar la harina de trigo con la de maíz, y la harina así adulterada: üwañman (Pangui.) rüngo.;;;;;;;
A;AugustaESP;adulterino;adj. yalltüku, fükipüra.;;;;;;;
A;AugustaESP;adulterio;"m. Cometer adulterio [faltando el hombre a su mujer]: ñuantükukuren; [ella a su marido] ñuantükufütan; [ambos consortes] ñuantükuwün; [un soltero con una casada] ñualfiñ, ñualkafiñ, kuretufiñ, fütangechi domo, kuretuñmafiñ ñi domo kangelu.";;;;;;;
A;AugustaESP;adúltero;"adj. ñuantükukurefe; [viciado] wesha, at'a.";;;;;;;
A;AugustaESP;adulto;adj. tremwenulu (part.). Ya es adulto 'tremwelay'. Los adultos 'tremke che'. Un adulto 'tremche ngelu'.;;;;;;;
A;AugustaESP;advenedizo;adj. iñange küpalu, iñange akulu, we akutu, ka mapu tuwlu (part.).;;;;;;;
A;AugustaESP;advenimiento;"m. [Ya verificado] ñi küpan, ñi akun kiñe che; [futuro] ñi akuagel, etc.";;;;;;;
A;AugustaESP;adversario;"m. kayñe; [en el juego también] kon. | Adversarios entre sí: kayñewen; konwen (s.). Mi adversario en el pleito 'ñi traftuetew düngu mew'.";;;;;;;
A;AugustaESP;advertir;act. [Ver, notar, reparar] pen, ngüneduamün, lliwan, inarumen. Iñche ngüneduammalawfiñ ñi düngu 'yo no había advertido lo que dijo'. | [Enseñar, avisar] kimelün, kimeltun. Kimelfenew ñi kuñiwünngefel '(él) me había advertido el peligro'. Kimeldüngufiñ 'se lo advertí'. | Advertirse, caer en la cuenta de algo: kimtükun, lliwantükun ngüneduamün (unitr.).;;;;;;;
A;AugustaESP;adyacente;adj. doy püllelu (part.).;;;;;;;
A;AugustaESP;aéreo;adj. [Parecido al aire] n'eyen femngelu, kürüf femngelu. | Lo que contiene aire: n'eyen nielu. | Región aérea: n'eyen mapu. | Vías aéreas: n'eyen ñi rumepeyüm.;;;;;;;
A;AugustaESP;afable;Ser: dünguchefe ngen.;;;;;;;
A;AugustaESP;afán;m. Trabajar con afán: fiñmawkechi küdawün (intr.).;;;;;;;
A;AugustaESP;afanado;[Estar] por algo: fiñmaw ngen, fiñmawkülen, fiñmawün kiñe weshakelu mew o ñi nüagel, ñi peagel feychi weshakelu.;;;;;;;
A;AugustaESP;afanarse;"fiñmawün; reyewün. Se afana por el sustento de su familia 'fiñmawkülckey chumngechi ñi peagel ñi mongeam ñi familia'. No se afanen por la comida que perece 'fiñmawkilmün mün peagel ngünofalchi iagel'.";;;;;;;
A;AugustaESP;afear;act. weshaadkünun, weshaadnielün (unitr.). Eso te afea mucho 'tüfa weshaadnieleymew'. Le afeé su proceder 'illkuñpeñmafiñ ñi femngechi inanien ñi düngu'.;;;;;;;
A;AugustaESP;afección;f. Afición: V. ayün, poyen. | Afección crónica: kuyfi kutran.;;;;;;;
A;AugustaESP;afectar;act. Fingir. Él habla en tono afectado 'kakekünuyekey (ñi ngüñun) ñi düngun'. Eso no me afeca a mí 'fey chumlagenew iñche'.;;;;;;;
A;AugustaESP;afectuosamente;adv. ayüwünkechi, ayünkechi.;;;;;;;
A;AugustaESP;afeitar;act. payuntun (unitr.).;;;;;;;
A;AugustaESP;afeitarse;payuntuwün (refl.). Ahora mismo se afeita 'payuntuwmekey'. V. adornar.;;;;;;;
A;AugustaESP;afeminarse;domokünuwün, domoruluwün (Pangui.).;;;;;;;
A;AugustaESP;afianzar;act. fian (unitr.). | Asegurar: newentükun, newenkünun, füngkukünun (unitr. Pangui.).;;;;;;;
A;AugustaESP;aficionado;"adj. Hombre muy aficionado a las mujeres: domokamañ; mujer muy aficionada al trato con los hombres: wentrukamañ (adj.) | En otros casos sirve la terminación en fe; ngollife 'bebedor'; pashiantufe 'aficionado al paseo'; pürufe 'aficionado al baile'; ayüpülkufe 'amante del licor'. V. ayüntuyen, ayünien.";;;;;;;
A;AugustaESP;afilar;"act. yungümün, üdan, idan; [desbastando] kaftun. Afilar el hacha 'üdatokin'. Voy a afilar mi lápiz 'kaftuyefichi (o yungümfichi) ñi lapis'.";;;;;;;
A;AugustaESP;afinar;act. doy küme pepikan. Petu müley ñi doy küme pepikayafiel 'todavía tengo que afinarlo, ponerle la última mano (p. ej. a un plato de palo que se ha hecho)'.;;;;;;;
A;AugustaESP;afinidad;"f. ñi ngillañwenngen epu che. | La familia del o de la consorte: pu fül (Pangui.), fülkonmom (Pangui.). | Mujer del tío paterno: ñuke. | Mujer del tío materno: chuchu; [impropiamente] llalla (Huapi). | Marido de la tía paterna: pal'ungillañ, kachüngillañ. | Marido de la tía materna: malle. | Tía paterna del marido: püñmodomo. | Marido de la prima [hija del tío materno]: malle; [impropiamente] münangillañ. | Abuela materna de la esposa y viceversa, marido de la nieta [por la hija] de una mujer: ñoño. | Marido de la sobrina (choküm) de la esposa y viceversa, tío materno de la esposa: chale, chalengillañ. | Los maridos de dos hermanas (lamngenwen wüdamlu) se llaman peñi entre sí. | Mujer que había sido nuera de cierto hombre y viceversa, hombre que había sido suegro de cierta mujer: ñi pümoyewye. | V. cuñado, cuñada.";;;;;;;
A;AugustaESP;afirmar;act. Poner firme, dar firmeza: newenkünun, newentükun (unitr.) V. füngku. | Dar por cierto: rüf feley pin. Afirma (tú) bien los pies 'küme füngku witralenge'.;;;;;;;
A;AugustaESP;afirmativa;f. Me dieron la afirmativa 'tangküngen, mayngen'.;;;;;;;
A;AugustaESP;aflicción;f. V. afligido. | Dar aflicción a alguno: kutranduamelün (unitr.). | Sentir aflicciones repentinas que se interpretan como malos presentimientos: welüngkün, weüngrmen (intr.).;;;;;;;
A;AugustaESP;afligido;adj. modif. lladkün. | Estar afligido: lladkün, lladkülen, lladküluwün, lladküluwkülen, lladküwkülen, lladküduamün, lladküduamkülen, kutranduamün, kutranduamkülen.;;;;;;;
A;AugustaESP;afligir;act. lladkülün, lladkülkan, fiñmawelün. | refl. Afliglirse: lladkün, fiñmawün, lladkünagün, lladküduamün (intr.), lladküluwün (refl.).;;;;;;;
A;AugustaESP;aflojar;act. llochokünun, kültokünun. | Aflojarse: llochon, külton, kültron, chillfun (intr.).;;;;;;;
A;AugustaESP;afluente;m. El Quepe es afluente del Cautín 'kepe (pingechi) l'ewfü witrukonpukey kagtün mew'.;;;;;;;
A;AugustaESP;afluir;intr. [Los ríos] witrukonpun (intr.). Mucha gente afluye 'akuakungey che'.;;;;;;;
A;AugustaESP;afónico;[Ser] tripadüngunngenon (intr. negat.).;;;;;;;
A;AugustaESP;afortunado;[Ser] küme püllülen (intr.), küme suerte nien (unitr.).;;;;;;;
A;AugustaESP;afrecho;"m. [Crudo] sümicha; [de harina tostada] chikül.";;;;;;;
A;AugustaESP;afrentar;act. yewelkan, fill weda (o wedake) pin [con configuración personal] kake che ñi mülen.;;;;;;;
A;AugustaESP;afta;f. Med. küme.;;;;;;;
A;AugustaESP;afuera;"adv. wekun, wekuntu. | Estar afuera: wekunkülen, wekuntulen. | Ir afuera: tripan; tripamen [ambos con o sin wekun]. | Echar afuera: wekunnentun, ütrüfnentun, inanentun; [hacia acá] los mismos verbos con interposición de la partícula pa; p. ej. inanentupan.";;;;;;;
A;AugustaESP;agachado;"[Estar] llopadkülen, llopashkülen, lloyülen, kopüdtulen, kopüdnagkülen, lüpülen. | Andar agachado: llopashkiawün (llopash, lloyü o kopüd); llopashkechi amun. | Pasar agachado [hacia allá]: shiñülrumen, shiñümrumen; [hacia acá] shiñülrupan, etc. (intr.).";;;;;;;
A;AugustaESP;agachar;"act. lloyükünun, llopashkünun, etc. | Agacharse: kopüdnagün, lüpünagün, lloyünagün, llopashnagün; [con todo el cuerpo hacia adelante] wayonagün (intr.).";;;;;;;
A;AugustaESP;agalla;f. traltra (challwa) (Pangui.) küchew (Huapi).;;;;;;;
A;AugustaESP;agarraderas;f. pl. V. asa.;;;;;;;
A;AugustaESP;agarrar;"act. nün, tun; nüwülün; nülün o nülün (p. us.). | Agarrarse de algo: nüwün kiñe weshakelu mew. Agárrate de mi 'nüwpange o nüwkülenge iñche mew'.";;;;;;;
A;AugustaESP;agasajar;"act. küme llowün, küme ñegtun (Pangui.) o ñegün (Pangui.); poyen.";;;;;;;
A;AugustaESP;agavillar;act. peñadkünun.;;;;;;;
A;AugustaESP;agazaparse;V. cuclillas.;;;;;;;
A;AugustaESP;ágil;adj. [Ser] ngüñun ngen, yewmen o yewmen ngen.;;;;;;;
A;AugustaESP;agitación;"f. [Popular p. ej. en las votaciones] ñi pewüdwen che; [de la respiración]. Deja que me pase un poco la agitación 'kalli pichi rulpan'eyenkellechi'.";;;;;;;
A;AugustaESP;agitado;adj. Estar agitado [el mar, etc.]: awna ngen, foche ngen, rew ngen (intr.). Tener una navegación agitada: awñañman, focheñman, rewüñman (intr.).;;;;;;;
A;AugustaESP;agitar;"act. [Mover algo con frecuencia y violentamente] newentu nengümuengümyen; [la mano, el pañuelo en señal de algo] mefürün (unitr.); [una varilla] maychimaychiyen. | Agitarse continuamente [como una ventana abierta al impulso del viento]: lütrünglütrüngngen (Pangui.), yachalyachalngen (intr.).";;;;;;;
A;AugustaESP;aglomerar;act. wirkokünun, uchulkünun, ngülümkepin. | Aglomerarse [la gente en una parte]: kiñe mew trawüluwün. V. agolparce.;;;;;;;
A;AugustaESP;aglutinar;act. wil'atrapümün. | Aglutinarse: wil'atrawün (intr.).;;;;;;;
A;AugustaESP;agobiar;act. trañmanakümün.;;;;;;;
A;AugustaESP;agolparse;"ngürin, ngürün, ngürkon (intr. Pangui.); welutrüngküwün (rec.). Las ovejas se agolparon para entrar en el corral 'pu ofisha ngürkopuy malal mew'.";;;;;;;
A;AugustaESP;agonia;f. [Angustia del moribundo] l'ayachi che ñi fiñmawpiwken.;;;;;;;
A;AugustaESP;agonizar;intr. epe l'an.;;;;;;;
A;AugustaESP;agorar;act. pewtun (unitr./intr.). Pewtulagen ñi kutran 'agüera (me) mi enfermedad'. Tüfachi machi kimi pewtun 'este machi sabe agorar'. Kuram mew, cartas mew pewtukey che 'en los huevos o en las cartas averigua uno su suerte'.;;;;;;;
A;AugustaESP;agorero;s. pewtuchefe, pewtufe.;;;;;;;
A;AugustaESP;agotar;act. l'üykütun. Ya no hay agua en el cántaro, la agoté 'mü lewelay ko metawe mew, l'üykütufiñ'.;;;;;;;
A;AugustaESP;agradable;adj. [Ser] tutefalün, tutewün ngen, ayün ngen, ayüfal ngen, ayüdwanüm ngen. Ayüduamün ngey ñi ül 'su canto es agradable'.;;;;;;;
A;AugustaESP;agradar;"act. tuten (unitr.) [objeto directo es la persona a quien agrada algo]; adtuyen, kümentun; feyentun (unitr.) [la persona es sujeto, el objeto del agrado, objeto directo].";;;;;;;
A;AugustaESP;agradecer;act. mañumün, mañumtun (intr./unitr.). Te lo agradeceré 'wüñomañumelageyu'.;;;;;;;
A;AugustaESP;agradecido;"[Ser] mañumfe ngen; [estar] mañumken.";;;;;;;
A;AugustaESP;agrandar;act. füchakünun, doy füchakünun, yifümün (Pangui.), ifümün, doykünun (fig.), füchalün, yenpüramün (unitr.).;;;;;;;
A;AugustaESP;agrandarse;[La masa fermentada, el corazón, etc.] ñifün (Pangui.), ifün (intr. Huapi).;;;;;;;
A;AugustaESP;agravar;act. [Aumentando el peso] doy fanekünun. Se ha agravado su enfermedad 'doyeleyew ñi kutran (lit. le ha dado más fuerte) doy weshaley'.;;;;;;;
A;AugustaESP;agraviado;"adj. Estar agraviadas dos personas entre sí: lladküñmawkülen; yafkawkülen, lladkütuwkülen (rec.).";;;;;;;
A;AugustaESP;agraviar;"act. illkulün, yafkan, lladkütun. | Agraviarse con alguno: lladkütun (unitr.); uno con otro: lladküñmawün, yafkawün, illkuluwün (rec.).";;;;;;;
A;AugustaESP;agregar;"act. [Uniendo unas personas o cosas a otras] kiñentükun, fülümtükun; [a lo dicho] yom fey pin, yomümün.";;;;;;;
A;AugustaESP;agresivo;"adj. [Propenso a faltar el respeto, a ofender y provocar a los demás] kintuduamchefe, rumeduamchefe; [cualidad de animales que embisten al hombre] inantükuchefe, lefkontuchefe [mejor es traducir: 'este buey embiste a las personas'].";;;;;;;
A;AugustaESP;agresor;m. [El que había atacado primero] lefkontuwma, lefwütuwma. Mi agresor 'ñi lefkontuetew'.;;;;;;;
A;AugustaESP;agridulce;adj. [Ser] koshilfüren (Pangui.).;;;;;;;
A;AugustaESP;agrietarse;[Tierra, plato, tabla] trowün, trüin (intr. Pangui.).;;;;;;;
A;AugustaESP;agrio;"adj. kotrü; [acerbo] muküd, mukür. | Ser agrio: kotrün; muküdün. Las peras tardías son acerbas 'peras, iñangechi afüfe, muküdfürey'. | Agrio de genio: üñfi (adj.). Mi mujer es agria en sus palabras 'kotrüy ñi wün' tañi kure'.";;;;;;;
A;AugustaESP;agua;"f. ko. | Agua bendita: bendicion niechi ko, 'bendicionmalechi ko'. Agua cruda: karü ko. Agua dulce: kochi ko. Agua salada: kotrü ko. Agua vieja: kuyfi ko, mülen ko. | Agua de lluvia: mawün' ko. Agua de nieve: pire ko. Agua que sale de las piedras: kurako, kuyümko. Agua de pozo: poshoko. | Agua viento: kürüftüku mawün', pedkoltüku mawün' (Pangui.), pedkul mawün' (Pangui.). | Dar agua, abrevar: pütokolün (unitr.). | Echar agua [a la bebida]: koñman (unitr.). | Echar agua a alguno [bautizándolo]: wütrukon (Huapi), utrukon (unitr. Pangui.); [regándole] wütruñman (unitr.) ko mew. | Hacer agua [p. ej. un buque]: konkon (intr.). | Hacer aguas, orinar: willün, shishün [más decente] (intr. Pangui.). | Hacérsele agua la boca a uno: akukowün'ün, chedkowün'ün, chefülkowün'ün, nagpakowün'ün (intr. Huapi). | Pasar por agua [los huevos]: allwe afümün (unitr.). | Tomar agua: pütokon (intr./unitr.). No tomes esta agua 'pütokokenonge tüfachi ko'.";;;;;;;
A;AugustaESP;aguacero;m. fücha mawün'. Cayó un aguacero 'willkümüy mawün, wütruy mawün'. Por el camino me sorprendió un aguacero 'nagman fücha mawün' ñi miawün (ñi küpalen, ñi amulen) rüpü mew'.;;;;;;;
A;AugustaESP;aguadija;f. [Que se forma en los granos o mana de las llagas] al'ülko mollfüñ.;;;;;;;
A;AugustaESP;aguaitar;act. lloftun, pechuñün (unitr. Pangui.).;;;;;;;
A;AugustaESP;aguamiel;f. myel ko.;;;;;;;
A;AugustaESP;aguanoso;adj. chillko. Papas aguanosas 'chillko poñü'. | Ponerse aguanoso: chillkon (intr.).;;;;;;;
A;AugustaESP;aguantar;"act. awantan (unitr./intr.); yen (unitr.).";;;;;;;
A;AugustaESP;aguar;act. koñman. | Aguarse: apon (intr.) ko mew.;;;;;;;
A;AugustaESP;aguardar;"act. [Aplícase a personas y cosas] üngümün; pewtunien (unitr.), pewtulen (intr.). Se aguarda al hombre con la comida 'pewtuniengekey wentru iagel mew'.";;;;;;;
A;AugustaESP;aguardiente;m. wingka pülku.;;;;;;;
A;AugustaESP;aguazal;m. malliñ.;;;;;;;
A;AugustaESP;agudo;"adj. [Ser] püchürume wechun ngen, püchürumerpun ñi wechun, yungngerpun, yungkülerpun, yüwngen; (fig.) llüwafe o lliwafe ngen.";;;;;;;
A;AugustaESP;agüero;m. Dar seña mala a alguno weda femün (unitr.). V. anüñman. Tengo malos agüeros 'wesha perimol nien, wesha perimolken'.;;;;;;;
A;AugustaESP;aguijón;m. wayki.;;;;;;;
A;AugustaESP;aguijonear;act. waykitun (intr./unitr.).;;;;;;;
A;AugustaESP;águila;"f. [Cierta clase casi del porte del traro] ñamku, ñamko; wenupayñamko (Pangui.).";;;;;;;
A;AugustaESP;aguileño;adj. Tener nariz aguileña: traru yüw ngen, potrong yüw ngen.;;;;;;;
A;AugustaESP;aguja;f. akuda, akucha.;;;;;;;
A;AugustaESP;agujereado;"adj. wechod, katan; [queso, cara cacarañada] küñon (Pangui.), pinon (adj.). | Estar agujereado: wechodkülen, wechod ngen, wechtodün.";;;;;;;
A;AugustaESP;agujerear;"act. wechodün, wechodkünun, katan; [las orejas a alguno para poner los zarcillos] katapilunün (unitr.) [exige configuración personal]. | Agujerearse: wechodün (intr.).";;;;;;;
A;AugustaESP;agujero;"m. wechod; wechodüngemum. V. wün'.";;;;;;;
A;AugustaESP;agusanarse;intr. pirun.;;;;;;;
A;AugustaESP;aguzar;act. üdan, idan, yungümün.;;;;;;;
A;AugustaESP;ah;interj. [De sorpresa agradable]. ¡Ewem ka!, akurkey witran '¡ah!, llega un forastero'.;;;;;;;
A;AugustaESP;aherrumbrarse;intr. [Cubrirse de moho el fierro] meñmawün.;;;;;;;
A;AugustaESP;ahí;adv. tüfey mew, tüfey püle, fey ti püle, feychi püle. Ahí está 'tüfey ñi mülen'.;;;;;;;
A;AugustaESP;ahijado;m. ahijado. Yo lo tomaré por ahijado 'iñche nentuafiñ'.;;;;;;;
A;AugustaESP;ahijar;"act. entun [en el acto de Bautismo]; fot'üm (ñawe) trokin (unitr.) [exige configuración personal].";;;;;;;
A;AugustaESP;ahínco;m. Hacer algo con ahínco: püllün (unitr.), pülluwkülen (refl.).;;;;;;;
A;AugustaESP;ahitarse;poypoyün (intr.).;;;;;;;
A;AugustaESP;ahogamiento;m. Ahogamiento y dar un ahogamiento a uno: ngüfrukun (intr. Pangui.) (ruku o rüku).;;;;;;;
A;AugustaESP;ahogar;"act. A alguno [quitándole la respiración]: üfuñün; [con licores y comida] trüpümün; [en el agua] ürfilün, ürfimün. | Ahogarse: ürfin, ürfikechi l'an, ürfil'an; trüfün (intr.). Trüfi, (o trüfi ñi ngollin) ta tüfey 'este está bien lleno (de licor)'.";;;;;;;
A;AugustaESP;ahondar;act. [Un hoyo] doy al'ünakümün.;;;;;;;
A;AugustaESP;ahora;"adv. fey, tüfa, fewla, fey tüfa; fey ka; ado, adowüla [ahora luego]. ¿Ahora te vas? '¿tüfa amuaymi?'. Ahora no más me quería acostar 'fey ñi kudufel müt'en'.";;;;;;;
A;AugustaESP;ahorcar;act. ngütrün.;;;;;;;
A;AugustaESP;ahorrar;act. montulün. He ahorrado mucho dinero 'montulün al'ün plata'.;;;;;;;
A;AugustaESP;ahorro;m. Mis ahorros 'ñi montulechi plata'. Caja de ahorro 'montulplatageyümchi kaka'.;;;;;;;
A;AugustaESP;ahuecado;[Estar] trololkülen, dollowkülen (Pangui.).;;;;;;;
A;AugustaESP;ahuecar;act. dollowün (Pangui.), trololün (tololün), trololkünun.;;;;;;;
A;AugustaESP;ahumar;"act. senchukütralelün; füchotun, fitruñman. | Ahumarse [oler a humo]: n'ümütufitrunün (fitrunün o fitrunngen); [pegarse la comida en la olla y quemarse] arinün (Pangui.), ariñün (intr. Huapi).";;;;;;;
A;AugustaESP;ahuyentar;act. wemun, yafün, yafrulün (Pangui.), yafwülün (Huapi).;;;;;;;
A;AugustaESP;aire;"m. n'eyen mapu; kürüf. | Poner al aire libre: adkürüfelün (unitr.). | Hablar al aire: kürüfdüngun ngen (intr.). V. kürüf. | Estar en el aire [p. ej. una casa por estar podridos los postes en que se estriba]: kültrülen (Pangui.), pültrülen; [los pájaros] wenulen, kürüf mew kütrüyawün. V. senchulen. | En el aire, por el aire: angkawenu; rangiñwenu. Por el aire andan los pájaros 'angkawenu mayukey üñüm'. | Vivir del aire: kürüf mew mongen. Wesha antüliiñ, ¿chem mew kam mongepeafuiñ?, kürüf mew mongepeafuiñ may pikeiñ 'cuando se han acabado nuestras provisiones, decimos: ¿de qué viviremos? Parece que tendremos que vivir del aire'. | Tomar el aire: tripan kürüf mew, tripan (intr.), ñi kürüftuagel.";;;;;;;
A;AugustaESP;aislado;"[Estar] wapintükulen, wapikonkülen; [entre los huincas] pu wingka mew.";;;;;;;
A;AugustaESP;aislar;act. wapintükun.;;;;;;;
A;AugustaESP;ajado;[Estar] p. ej. el papel: watrowatrolen.;;;;;;;
A;AugustaESP;ajar;"act. [Telas, papel] ñükollu (Pangui.); [lata, papel] ngülofün; ngülofngülofkünun [ajarlo mucho]. V. ütrafkütuyen.";;;;;;;
A;AugustaESP;ajenjo;m. ajenjo.;;;;;;;
A;AugustaESP;ajeno;adj. Lo ajeno: ka che ñi weshakelu. Está ajeno de sí 'l'ay ñi piwke (lit. ha muerto su corazón)'.;;;;;;;
A;AugustaESP;ají;m. trapi. | Campo donde se había cultivado ají: trapilwe. | Cultivador de ají: trapilfe. | Poner ají a la comida: trapiñmalün (unitr.) iagel.;;;;;;;
A;AugustaESP;ajo;m. asus.;;;;;;;
A;AugustaESP;ajuar;m. fül, fill kakewme fül.;;;;;;;
A;AugustaESP;ajustadamente;adv. V. justamente.;;;;;;;
A;AugustaESP;ajustar;"act. norümün (unitr.) kiñe düngu. V. acomodar. | Ajustarse [vestidos]: yochi fein, yochipun; küme feykonün (intr.). La bota se ajusta bien a mi pie 'küme feykonküley ñi n'amun' fota mew'.";;;;;;;
