Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
InekeSmeets;Adverb;ñall;"just (when), once (if ever), surely (because); ñall küpayael iñche, kiñe wentru akuy 'just when I was about to come, a man arrived (and held me up)'; ñall dungualu iñche, ka che dunguy 'just when I was about to speak, another man started to talk'; ñall amule, amuay 'once it moves, there is no stopping it (e.g. a heavy stone on the edge of a cliff)' (lit.: if it goes, it will go); ñall anta mi doy kimünmu lesulafin pifen 'just because yous know more, yous think you can wrong me'; ñall anta mi ülmenngenmew llükayaeyu 'just because yous are a cacique, yous expect me to be afraid of yous'; ñall anta tami longkongenmew adkaydfin pifen 'just because yous are the leader, yous think yous can manipulate me'.";;;;;;/???/;ñall
InekeSmeets;Intransitive;ñam-;"to get lost, to lose one's way; petufiymi ñamkülechi mansun? 'did yous find the lost ox?';";;;;;;/??m/;ñam-
InekeSmeets;Intransitive;ñamko-;"to sink;";;;;;;/??mkö/;ñamko-
InekeSmeets;Intransitive;ñamkonpu-;"to disappear in;";;;;;;/??mkönp?/;ñamkonpu-
InekeSmeets;Transitive;ñamüm-;"to lose; iñche ñamümün ñi bolsa 'I lost my bag'.";;;;;;/??müm/;ñamüm-
InekeSmeets;Noun;ñamko;buzzard.;;;;;;/??mkö/;ñamko
InekeSmeets;ITJ;ñaña;dear (says a man to a woman).;;;;;;/????/;ñaña
InekeSmeets;Noun;ñarki;"cat (LQ, RR); also narki (LQ), cf. ñayki.";;;;;;/???k?/;ñarki
InekeSmeets;Intransitive;ñawñaw-;"to meow;";;;;;;/??w??w/;ñawñaw-
InekeSmeets;Intransitive;ñawñawküle-;to be meowing constantly.;;;;;;/??w??wkülë/;ñawñawküle-
InekeSmeets;Noun;ñawe;daughter (of a man).;;;;;;/??wë/;ñawe
InekeSmeets;Intransitive;ñawfü-;"to find comfort/solace; inayengümayiñ tañi ñawfüam 'wep cried with her so that she would find solace';";;;;;;/??wfü/;ñawfü-
InekeSmeets;Transitive;ñawfül-;to comfort someone.;;;;;;/??wfül/;ñawfül-
InekeSmeets;Adjective;ñayi;"ticklish (children and animals, especially wild horses); cf. ñachi;";;;;;;/??j?/;ñayi
InekeSmeets;Intransitive;ñayige-;to be ticklish.;;;;;;/??j??ë/;ñayinge-
InekeSmeets;Noun;ñayki;"(small) cat (RR, MM); cf. narki, ñarki.";;;;;;/??jk?/;ñayki
InekeSmeets;Possessives1s;ñi;my, his, her.;;;;;;/??/;ñi
InekeSmeets;Noun;ñizol;"chief, leader, boss, master; tati ñidol ta, mantaniefiy feychi pu che 'he [is] the boss, he commands these people';";;;;;;/???öl/;ñidol
InekeSmeets;Intransitive;ñizolküle-;"to be the leader, to be in command;";;;;;;/???ölkülë/;ñidolküle-
InekeSmeets;Transitive;ñizolkünu-;to put someone in command.;;;;;;/???ölkün?/;ñidolkünu-
InekeSmeets;Transitive;ñizüf-;to sow (in little holes in the soil).;;;;;;/???üf/;ñidüf-
InekeSmeets;Intransitive;ñif-;"to become dry (laundry) (MM);";;;;;;/??f/;ñif-
InekeSmeets;Transitive;ñipüm-;to dry.;;;;;;/??püm/;ñipüm-
InekeSmeets;Transitive;ñimi-;"to weave a pattern; ñimifin makuñ 'she weaved a poncho with a pattern';";;;;;;/??m?/;ñimi-
InekeSmeets;Intransitive;ñimile-;"to be weaving with a pattern;";;;;;;/??m?lë/;ñimile-
InekeSmeets;Noun;ñimin;pattern.;;;;;;/??m?n/;ñimin
InekeSmeets;Intransitive;ñimige-;"to have a pattern;";;;;;;/??m??ë/;ñiminge-
InekeSmeets;Transitive;ñimitu-;"to pick up; ñimitufiñ ta rüpümu 'I picked it up from the street'.";;;;;;/??m?t?/;ñimitu-
InekeSmeets;Noun;ñimkun;spindle.;;;;;;/??mk?n/;ñimkun
InekeSmeets;*;ñiwa-;;;;;;;/??w?/;ñiwa-
InekeSmeets;Intransitive;ñiwañiwatu-;"to do one's best (15, 33); cf. ñua- 'to be dishonest, to commit adultery' (Augusta).";;;;;;/??w???w?t?/;ñiwañiwatu-
InekeSmeets;Transitive;ñiwañpe-;"to cheat on (wife or husband);";;;;;;/??w??pë/;ñiwañpe-
InekeSmeets;Transitive;ño-;"to get enough of, to get fed up with; ñoy kofke tachi pichiche 'the baby has had enough of the bread'; iñche ñofiñ 'I am fed up with it'.";;;;;;/?ö/;ño-
InekeSmeets;Adjective;ñochi;"slow(ly); tüfachi awto müna ñochi amuley 'that car goes very slowly'; kiñe ñochi wentru 'a man who walks slowly, an easy going man';";;;;;;/?öt??/;ñochi
InekeSmeets;Adverb;ñochikechi;slowly.;;;;;;/?öt??kët??/;ñochikechi
InekeSmeets;Intransitive;ñochi-;"to fit (JM);";;;;;;/?öt??/;ñochi-
InekeSmeets;Intransitive;ñochile-;to look good, to fit.;;;;;;/?öt??lë/;ñochile-
InekeSmeets;Adjective;ñom;"tame; ñom kawellu 'a tame horse';";;;;;;/?öm/;ñom
InekeSmeets;Intransitive;ñomküle-;"to be tame;";;;;;;/?ömkülë/;ñomküle-
InekeSmeets;Transitive;ñomüm-;to tame.;;;;;;/?ömüm/;ñomüm-
InekeSmeets;Adjective;ñoy;foolish, stupid.;;;;;;/?öj/;ñoy
InekeSmeets;Noun;ñuke;"mother (of a man or a woman);";;;;;;/??kë/;ñuke
InekeSmeets;Noun;ñukentu;daughter of mother's brother.;;;;;;/??kënt?/;ñukentu
InekeSmeets;Noun;ñukeyeel;"see ñuke-ye-l;";;;;;;/??këjëël/;ñukeyeel
InekeSmeets;Noun;ñukeyel;"mother's sister, stepmother; also ñuke-ye-el; (lit.: the one I have for a mother);";;;;;;/??këjël/;ñukeyel
InekeSmeets;*;ñum;;;;;;;/??m/;ñum
InekeSmeets;Intransitive;ñum-;"to go to waste (JM); ñumiy ti kusi 'the millstone has gone to waste/cannot be used any more'.";;;;;;/??m/;ñum-
InekeSmeets;Noun;ñumkuzi;millstone (the top stone, the moving part).;;;;;;/??mk???/;ñumkudi
InekeSmeets;Noun;ñuwa;bandit.;;;;;;/??w?/;ñuwa
InekeSmeets;Intransitive;ñuwi-;"to lose one's way;";;;;;;/??w?/;ñuwi-
InekeSmeets;Transitive;ñuwil-;to make someone lose his way.;;;;;;/??w?l/;ñuwil-
InekeSmeets;Transitive;ñüzüf-;"to sew;";;;;;;/?ü?üf/;ñüdüf-
InekeSmeets;Noun;ñüzüfkafe;seamstress.;;;;;;/?ü?üfk?fë/;ñüdüfkafe
InekeSmeets;Transitive;ñüzüftu-;"to mend, to repair;";;;;;;/?ü?üft?/;ñüdüftu-
InekeSmeets;Intransitive;ñüküf-;"to calm down cf. ngüküf-; ñüküfkületuy 'it is quiet again';";;;;;;/?üküf/;ñüküf-
InekeSmeets;Intransitive;ñüküfnaq-;to die down (noise).;;;;;;/?üküfn?q/;ñüküfnag-
InekeSmeets;Noun;obreru;"labourer; Sp. obrero.";;;;;;/öb?ë??/;obreru
InekeSmeets;Noun;ofisha;"sheep; also ufisha ~ ufisa; Sp. oveja.";;;;;;/öf???/;ofisha
InekeSmeets;Noun;ora;"hour; Sp. hora; chem oray? 'what is the time?.";;;;;;/ö??/;ora
InekeSmeets;Noun;orixeru;"earpiece; Sp. orejero.";;;;;;/ö??xë??/;orixeru
InekeSmeets;Noun;orkon;"house-post (not RR); Sp. horcón. A house generally has tree posts.";;;;;;/ö?kön/;orkon
InekeSmeets;Transitive;oyma-;"to forget (JM); see ngoyma-.";;;;;;/öjm?/;oyma-
InekeSmeets;Transitive;pachüq-;"to spread, to disperse;";;;;;;/p?t?hüq/;pachüg-
InekeSmeets;Intransitive;pachüqküle-;to be jumbled up.;;;;;;/p?t?hüqkülë/;pachügküle-
InekeSmeets;Noun;pafu;"turkey; Sp. pavo.";;;;;;/p?f?/;pafu
InekeSmeets;Intransitive;pakaka-;see pakar-.;;;;;;/p?k?k?/;pakaka-
InekeSmeets;Intransitive;pakar-;"to croak (frogs, toads); also pakaka-.";;;;;;/p?k??/;pakar-
InekeSmeets;Noun;pakarwa;"toad;";;;;;;/p?k??w?/;pakarwa
InekeSmeets;Noun;pakaywa;small toad (RR).;;;;;;/p?k?jw?/;pakaywa
InekeSmeets;Noun;pali;"ball, wooden ball with the size of a billiard ball;";;;;;;/p?l?/;pali
InekeSmeets;Intransitive;pali-;"to play hockey;";;;;;;/p?l?/;pali-
InekeSmeets;Noun;palife;"hockey-player;";;;;;;/p?l?fë/;palife
InekeSmeets;Noun;palin;"hockey;";;;;;;/p?l?n/;palin
InekeSmeets;Noun;paliwe;hockey-stick.;;;;;;/p?l?wë/;paliwe
InekeSmeets;Noun;palu;"a man's or a woman's paternal aunt, children of a woman's brother or sister;";;;;;;/p?l?/;palu
InekeSmeets;Noun;palugillañ;husband of a paternal aunt.;;;;;;/p?l??????/;palungillañ
InekeSmeets;Noun;palüm;lizard.;;;;;;/p?lüm/;palüm
InekeSmeets;Noun;panü;"armful;";;;;;;/p?nü/;panü
InekeSmeets;Transitive;panü-;"to take on the shoulders; also panü-künu-;";;;;;;/p?nü/;panü-
InekeSmeets;Transitive;panükünu-;"see panü-;";;;;;;/p?nükün?/;panükünu-
InekeSmeets;Transitive;panünie-;to carry on the shoulders, to have an armful.;;;;;;/p?nün?ë/;panünie-
InekeSmeets;Noun;pagi;"puma; Felis concolor (Augusta).";;;;;;/p???/;pangi
InekeSmeets;Noun;pagil;medicinal herb.;;;;;;/p???l/;pangil
InekeSmeets;Intransitive;pagkul-;"to swell up;";;;;;;/p??k?l/;pangkul-
InekeSmeets;Intransitive;pagkulküle-;to be swollen.;;;;;;/p??k?lkülë/;pangkulküle-
InekeSmeets;Noun;pañillwe;iron.;;;;;;/p????wë/;pañillwe
InekeSmeets;Noun;pañu;"handkerchief; Sp. paño, pañuelo.";;;;;;/p???/;pañu
InekeSmeets;Adjective;pañuz;see pañush.;;;;;;/p????/;pañud
InekeSmeets;Adjective;pañush;"soft (skin, cloth); pañud ~ pañus ~ pañuy (RR).";;;;;;/p????/;pañush
InekeSmeets;Noun;pañü;"a sheltered place in the sun;";;;;;;/p??ü/;pañü
InekeSmeets;Intransitive;pañütu-;to sunbathe in a sheltered place.;;;;;;/p??üt?/;pañütu-
InekeSmeets;ITJ;papay;"dear; is a respectful, sympathetic term to address women. trankinulnge, papay! 'don't fall, dear!'; marimari, papay! 'hallo, dear!';";;;;;;/p?p?j/;papay
InekeSmeets;Noun;kushepapay;old lady, granny.;;;;;;/k??ëp?p?j/;kushepapay
InekeSmeets;Noun;papel;"paper; Sp. papel;";;;;;;/p?pël/;papel
InekeSmeets;Transitive;papel-;"to make paper;";;;;;;/p?pël/;papel-
InekeSmeets;Transitive;papeltu-;to read.;;;;;;/p?pëlt?/;papeltu-
InekeSmeets;Num;pataka;"hundred; Aymara pataka; epu pataka 'two hundred'; pataka kiñe mari epu 'hundred and twelve'.";;;;;;/p?t?k?/;pataka
InekeSmeets;Noun;patiya;"basin; Sp. batea.";;;;;;/p?t?j?/;patiya
InekeSmeets;Noun;pator;"shepherd; Sp. pastor;";;;;;;/p?tö?/;pator
InekeSmeets;Noun;chepator;"shepherd;";;;;;;/t?hëp?tö?/;chepator
InekeSmeets;Noun;txewapator;sheepdog.;;;;;;/??ëw?p?tö?/;trewapator
InekeSmeets;Noun;patu;"duck; Sp. pato; karkarkey patu 'a duck quacks'.";;;;;;/p?t?/;patu
InekeSmeets;Intransitive;pawkü-;"to burst open, to explode (an egg or a gasbottle); pawküy ñi chüngküllawto 'my tire burst';";;;;;;/p?wkü/;pawkü-
InekeSmeets;Intransitive;pawküle-;to be burst open, to be exploded.;;;;;;/p?wkülë/;pawküle-
InekeSmeets;*;payla;;;;;;;/p?jl?/;payla
InekeSmeets;Intransitive;paylakünuw-;"to lie down on one's back;";;;;;;/p?jl?kün?w/;paylakünuw-
InekeSmeets;Intransitive;paylale-;to be lying on one's back.;;;;;;/p?jl?lë/;paylale-
InekeSmeets;Noun;payun;"beard, moustache, whiskers;";;;;;;/p?j?n/;payun
InekeSmeets;Intransitive;payun-;"to get a beard/moustache;";;;;;;/p?j?n/;payun-
InekeSmeets;Transitive;payuntu-;to shave someone, to grasp someone by the beard.;;;;;;/p?j?nt?/;payuntu-
InekeSmeets;Transitive;pe-;"to see, to find, to get; kechu antüy fey ñi pengemum 'it has been five days since anyone saw him'; petufiymi ñamkülechi mansun? 'did yous find the lost ox?'; iñche perumeli fentren plata, kiñe we ruka ngillafemafun 'if I would suddenly get a lot of money, I would immediately buy a new house';";;;;;;/pë/;pe-
InekeSmeets;Transitive;peme-;"to go to visit;";;;;;;/pëmë/;peme-
InekeSmeets;Transitive;pegel-;"to demonstrate, to show; pengelen rüpü 'show me the road!'; pengelelfinge 'show it to him!';";;;;;;/pë?ël/;pengel-
InekeSmeets;Transitive;pentuku-;"to greet, to say words of welcome to; pentukuwüy 'they exchanged greetings';";;;;;;/pënt?k?/;pentuku-
InekeSmeets;Transitive;pepa-;"to come to visit; pepaeyumew tayu küme karukatu 'ourd good neighbour came to visit usd';";;;;;;/pëp?/;pepa-
InekeSmeets;ITJ;pewkalleal;goodbye!, see you!;;;;;;/pëwk??ë?l/;pewkalleal
InekeSmeets;Transitive;peza-;"to find by chance, to come across; also pesha- (JM).";;;;;;/pë??/;peda-
InekeSmeets;Transitive;peka-;"to fish (RR); Sp. pescar.";;;;;;/pëk?/;peka-
InekeSmeets;Adjective;pekan;"worthless, bad; Sp. pecar; pekan dungu 'nonsense, lie, something stupid'; pekan dungu mekey 'he does all sorts of stupid things (drinking, fighting)';";;;;;;/pëk?n/;pekan
InekeSmeets;Transitive;pekanka-;"to mess something up, to ruin something, to spoil;";;;;;;/pëk?nk?/;pekanka-
InekeSmeets;Intransitive;pekankaw-;to behave nasty, to make trouble.;;;;;;/pëk?nk?w/;pekankaw-
InekeSmeets;Noun;pekanka;"something worthless, trouble; tüfata pekanka dungu nu 'this [is] serious/this [is] not rubbish';";;;;;;/pëk?nk?/;pekanka
InekeSmeets;Noun;pekeñ;"little owl; Speotyto cunicularia (Augusta).";;;;;;/pëkë?/;pekeñ
InekeSmeets;Noun;pel;"throat;";;;;;;/pël/;pel
InekeSmeets;Noun;korkopel;"where one cuts off an animal's head;";;;;;;/kö?köpël/;korkopel
InekeSmeets;Noun;topel;"neck (front part); to*.";;;;;;/töpël/;topel
InekeSmeets;Noun;pele;"clay soil; cf. rag 'clay used for pottery';";;;;;;/pëlë/;pele
InekeSmeets;Noun;añilpele;indigo clay (to dye with).;;;;;;/???lpëlë/;añilpele
InekeSmeets;Noun;pelo;"light, clearness;";;;;;;/pëlö/;pelo
InekeSmeets;Intransitive;pelo-;"to get light, to be able to see; peloy 'he can see'; pelolay 'he cannot see, he is blind'; ";;;;;;/pëlö/;pelo-
InekeSmeets;Transitive;pelol-;"to make someone see;";;;;;;/pëlöl/;pelol-
InekeSmeets;Intransitive;pelole-;"to be light/bright/clear/visible, to be able to see, to have good eyes; peloley 'it is clear, it is visible, there is light';";;;;;;/pëlölë/;pelole-
InekeSmeets;Transitive;pelom-;"to illuminate, to light; also pelo-m-tu-;";;;;;;/pëlöm/;pelom-
InekeSmeets;Transitive;pelomtu-;"see pelo-m-;";;;;;;/pëlömt?/;pelomtu-
InekeSmeets;Noun;pelomtuwe;"lamp;";;;;;;/pëlömt?wë/;pelomtuwe
InekeSmeets;Adjective;pelon;"light, bright; pelon ruka 'a light/bright house'.";;;;;;/pëlön/;pelon
InekeSmeets;Intransitive;peloge-;"to have light, to be light/bright; pelongiy ti pyesa 'the room is bright';";;;;;;/pëlö?ë/;pelonge-
InekeSmeets;Transitive;pelotu-;"to give light, to see clearly; pelotufiñ 'I gave him light, I saw him clearly';";;;;;;/pëlöt?/;pelotu-
InekeSmeets;Noun;pellin;the hard trunk of a tree (e.g. of an oak tree).;;;;;;/pë??n/;pellin
InekeSmeets;ITJ;pen;"alas; see (13.25).";;;;;;/pën/;pen
InekeSmeets;Adverb;penu;"maybe; peno (MM); kuyfi we akulu iñche, rumel peniekefuyiñ wenüy, tüfa pewetulafiñ, penu müliy chi, mülelay chi 'in olden times, when I came back, wep used to see friends, [but] then I did not see them any more, [and I wondered if] they were there or not';";;;;;;/pë’n?/;penu
InekeSmeets;Intransitive;penu pi-;"to think that maybe..., to guess; iñche wülewla peno pin 'I thought [that it would be] tomorrow'; iñche feymew peno pin 'I thought that maybe [he would come] from there'.";;;;;;/pë’n? p?/;penu pi-
InekeSmeets;Noun;peñi;a man's brother, a man's cousin (son of a paternal uncle or a maternal aunt). peñi is also used by men of more or less equal status to address oneanother.;;;;;;/pë??/;peñi
InekeSmeets;Noun;mallamew peñi;"son of the brother of a man's father;";;;;;;/m???mëw pë??/;mallamew peñi
InekeSmeets;Noun;gillañpeñi;"husband of the sister of a man's wife;";;;;;;/?????pë??/;ngillañpeñi
InekeSmeets;Noun;peñiwen;"peñi to oneanother;";;;;;;/pë??wën/;peñiwen
InekeSmeets;Transitive;peñiye-;to be peñi in relation to.;;;;;;/pë??jë/;peñiye-
InekeSmeets;Aux;pepi;"being able, see 25.4; papi küdawlan 'I cannot work'; pepi weyelün 'I can swim'; cf. kim weyelün 'I know how to swim';";;;;;;/pë’p?/;pepi
InekeSmeets;Transitive;pepika-;"to prepare, to get ready, to arrange; pepikafiñ ñi küme küdawfengeal 'I prepared him so that he would be a good worker';";;;;;;/pëp?k?/;pepika-
InekeSmeets;Intransitive;pepikaw-;"to prepare oneself, to get ready;";;;;;;/pëp?k?w/;pepikaw-
InekeSmeets;Transitive;pepil-;"to be able to do, to understand how to; pepillafin 'I can't do it'; pepiluwlayu 'wed don't understand each other';";;;;;;/pëp?l/;pepil-
InekeSmeets;Adjective;pepilfal;"possible, manageable; pepilfallay 'it cannot be done'.";;;;;;/pëp?lf?l/;pepilfal
InekeSmeets;Intransitive;perzi-;"to pass away, to lose; Sp. perder(se).";;;;;;/pë???/;perdi-
InekeSmeets;Intransitive;perimontu-;to see ghosts, to have a vision, to see something unusual, to become frightened of.;;;;;;/pë??mönt?/;perimontu-
InekeSmeets;Noun;perkiñ;"feather, bundle of feathers (worn as ceremonial attire) (RR, JM); cf. peskiñ;";;;;;;/pë?k??/;perkiñ
InekeSmeets;Intransitive;perkiñtu-;to put on feathers.;;;;;;/pë?k??t?/;perkiñtu-
InekeSmeets;Intransitive;perkü-;to fart.;;;;;;/pë?kü/;perkü-
InekeSmeets;Noun;permisio;"see permiso;";;;;;;/pë?m?s?ö/;permisio
InekeSmeets;Noun;permiso;"permission; also permisio; Sp. permiso; eluayu permisio tami amutual 'I gave yous permission to go back';";;;;;;/pë?m?sö/;permiso
InekeSmeets;Transitive;entupermiso-;"to ask someone for permission; iñche petu ñi amunun entupermisofiñ ñi ñuke 'before I went, I asked my mother for permission'.";;;;;;/ënt?pë?m?sö/;entupermiso-
InekeSmeets;Noun;peskiñ;"flower; cf. perkiñ (RR, JM).";;;;;;/pësk??/;peskiñ
InekeSmeets;Noun;pesu;"peso; Sp. peso.";;;;;;/pës?/;pesu
InekeSmeets;Noun;peshkiñ;"flower; cf. perkiñ.";;;;;;/pë?k??/;peshkiñ
InekeSmeets;Noun;petaf;"piece, portion (RR); Sp. pedazo; kiñeke petaf elufiy tañi pu wenüy 'he gave a piece to each of his friends.";;;;;;/pët?f/;petaf
InekeSmeets;Adverb;petu;"still, yet. Combined with a perfective verb, petu denotes progress, see 25.3. petu nagüy 'he is going down'; cf. nagüy 'he went down'; petu nagküley 'he is still down'; petu ñi nagnun kullumtuken 'before I go down, I wash my face';";;;;;;/pë’t?/;petu
InekeSmeets;Intransitive;petul-;"to go on, to be busy (with); petulüy ñi küdawün ~ petu küdawüy 'he is working'.";;;;;;/pët?l/;petul-
InekeSmeets;Adjective;petxaf;"thin, skinny;";;;;;;/pë???f/;petraf
InekeSmeets;Intransitive;petxafküle-;"to be thin, skinny; petrafküley ti kawchu 'that girl has a flat belly.";;;;;;/pë???fkülë/;petrafküle-
InekeSmeets;Noun;pewen;"pine tree, pine cone; Araucaria imbricata (Augusta);";;;;;;/pëwën/;pewen
InekeSmeets;Noun;peweñche;people from the East (who lives in the mountains and collect pine nuts).;;;;;;/pëwë?t?ë/;peweñche
InekeSmeets;Noun;pewma;"dream;";;;;;;/pëwm?/;pewma
InekeSmeets;Intransitive;pewma-;"to dream (of), probably contains pe- 'to see' and uma-w- 'to sleep'; iñche pewmaeyu 'I dreamt of yous';";;;;;;/pëwm?/;pewma-
InekeSmeets;ITJ;pewmagen;"oh! I wish/hope...; pewmangen akunufule! 'oh! I wish they would not come!.";;;;;;/pëwm??ën/;pewmangen
InekeSmeets;Intransitive;pewü-;"to bud, to sprout; petu pewüy koyam 'the oak tree is budding';";;;;;;/pëwü/;pewü-
InekeSmeets;Intransitive;pewüle-;"to have sprouted;";;;;;;/pëwülë/;pewüle-
InekeSmeets;Adjective;pewün;"in bud, bud;";;;;;;/pëwün/;pewün
InekeSmeets;Noun;pewüngen;budding season.;;;;;;/pëwün?ën/;pewünngen
InekeSmeets;Noun;peyllen;wart.;;;;;;/pëj?ën/;peyllen
InekeSmeets;Transitive;pi-;"to say, to intend, to want (to do). The verb pi- 'to say' is predominantly used to close a direct quote, whereas fey-pi- 'to say (to)' is used to introduce a direct quote; wotayayiñ, piy tati pu wingka ""wep shall vote"", the strangers said'; wüle tripayan pilen 'I intend to leave tomorrow'; fey piy ñi amual, iñche pilan 'he wanted to go, I did not'; müley ñi pial 'he has to want [it]';";;;;;;/p?/;pi-
InekeSmeets;Intransitive;pipige-;to say the same thing over and over again.;;;;;;/p?p??ë/;pipinge-
InekeSmeets;Noun;pichi;"a herb; Fabiana imbricata R. et Pav., fam. Solanaceae (Augusta).";;;;;;/p?t??/;pichi
InekeSmeets;Adjective;pichi;"little, small, young, a little; pichi ~ püchi ~ püchü ~ püti ~ pütü (RR); fill pichike küdaw müley 'there are all sorts of small jobs [to do]'; pichi mawünüy 'it rained a little'; pichi alün waka 'cow of an average size';";;;;;;/p?t??/;pichi
InekeSmeets;Intransitive;pichi-;"to be little/small; pichilan 'I am not small';";;;;;;/p?t??/;pichi-
InekeSmeets;Noun;pichiachawall;"chick;";;;;;;/p?t?h??t?h?w??/;pichiachawall
InekeSmeets;Noun;pichiche;"baby;";;;;;;/p?t??t?ë/;pichiche
InekeSmeets;Intransitive;pichile-;"to be little/small; pichiley 'there is little';";;;;;;/p?t??lë/;pichile-
InekeSmeets;Noun;pichin;"a small quantity; ngillay pichin mapu 'he bought a little land'; doy pichin lifru 'less books'; cf. doy pichi lifru 'smaller books';";;;;;;/p?t??n/;pichin
InekeSmeets;Adverb;pichinmew;"after a little while, a little while later;";;;;;;/p?t??nmëw/;pichinmew
InekeSmeets;Transitive;pichintu-;"to think it is small/little;";;;;;;/p?t??nt?/;pichintu-
InekeSmeets;Adverb;pichintu;"a little while;";;;;;;/p?t??nt?/;pichintu
InekeSmeets;Intransitive;pichintu-;"to stay a little while, to take a little while; pichintuy ñi küdaw 'my work did not take long'; pichintufiñ ñi küdaw 'I spent a little time on my work';";;;;;;/p?t??nt?/;pichintu-
InekeSmeets;Adverb;pichiñma;"a little while;";;;;;;/p?t?h??m?/;pichiñma
InekeSmeets;Intransitive;pichiñma-;"to stay/take a little while; pichiñmamen Temuko 'I was in Temuco for a little while'; pichiñmay mikro 'the bus was delayed for a little while';";;;;;;/p?t?h??m?/;pichiñma-
InekeSmeets;Intransitive;pichirume-;"to be narrow;";;;;;;/p?t????më/;pichirume-
InekeSmeets;Intransitive;pichituw-;"to be short;";;;;;;/p?t??t?w/;pichituw-
InekeSmeets;Noun;pichiwaka;"calf;";;;;;;/p?t?h?w?k?/;pichiwaka
InekeSmeets;Noun;pichiwentxu;"young man;";;;;;;/p?t??wën???/;pichiwentru
