Theme;Is Under The Theme;Word;Translation;Image;Definition;Conjugation;Declensions;Examples;Pronunciation;OLD
Verbos;;pintuku-;estampar.;;;;;Fey mew pintukuy ñi chem che ñi zuamnien egün.  ‘Ahí estamparon la información sobre lo que necesitan.’;;11
Verbos;;poz-;ensuciarse.;;;;;;;0
Verbos;;pozüm-;ensuciar.;;;;;;;0
Verbos;;pochogküle-;estar agachado.;;;;;;;3
Verbos;;poy-;hincharse, inflamarse.;;;;;;;0
Verbos;;poye-;tratar con cariño, agasajar.;;;;;;;0
Verbos;;ponwitule-;estar adentro. »ponwi, ponwitu;;;;;Ti iyaelwe ponwituley. ‘La cocina está adentro.’;;
Verbos;;putu-;beber, tomar (alcohol) ~putu-;;;;;Txipay ñi pu wenüy egün putumealu. ‘Salió con sus amigos a beber.’ ¿Putukeymi? Müte putukelan. ‘¿Bebes alcohol? No tomo tanto.’;;
Verbos;;puru-;bailar.;;;;;;;0
Verbos;;puw-;llegar allá.;;;;;Epeke puwün chew tamün mülemum. ‘Casi llego a donde están ustedes.’ ¿Chumgechi puwuayu Ufro mew? ‘¿Cómo llegaremos a la Ufro?’;;2
Verbos;;puwül-;cumplir.;;;;;Puwülay küla mari txipantu. ‘Cumplirá treinta años.’;;6
Verbos;;puwültxipantu-;cumplir años.;;;;;;;0
Verbos;;puwelka-;alcanzarle. Por ejemplo, el dinero o tiempo.;;?;;;Puwelkalan. ‘No me alcanza.’;;4
Verbos;;puliwenküle-;ser de mañana.;;;;;Pura txoy puliwenküley. ‘Son las ocho de la mañana.’;;2
Verbos;;pun-;anochecer.;;;;;Zew puni tati. ‘Ya anocheció.’;;2
Verbos;;punküle-;ser de noche.;;;;;Mari txoy punküley ta Temuko. ‘Son las diez de la noche en Temuko.’;;2
Verbos;;umañ-;alojarse.;;;;;¿Küpa umañpaymi tañi ruka mew? ‘¿Quieres alojar acá en mi casa?’;;0
Verbos;;umawtu-;dormir.;;;;;Miñche fütxake aliwen umawtukeiñ. ‘Dormimos debajo de árboles.’;;0
Verbos;;umawtule-;estar durmiendo.;;;;;;;3
Verbos;;uchukele-;vivir separados, separadas.;;;;;;;3
Verbos;;uchul-;separar. ~wichul;;;;;;;0
Verbos;;uyul-;endilgar, ir a dejar.;;;;;;;0
Verbos;;uwam-;sentir, atender.;;;;;Uwamtuleaymün tamün allkütupayal kiñe küme gütxamkan. ‘ Atentos para que vengan a oir la tertulia.’;;0
Verbos;;wazkü-;hervir.;;;;;;;0
Verbos;;wazküm-;hacer hervir.;;;;;;;0
Verbos;;wakeñge-;ser ruidoso.;;;;;;;4
Verbos;;watxo-;quebrar palo, trizarse. »wetxo;;;;;;;0
Verbos;;waychüf-;invertir, dar vuelta.;;;;;;;0
Verbos;;wagkü-;ladrar.;;;;;;;0
Verbos;;walwal-;hacer gárgaras.;;;;;Walwalaymi chazi ko. ‘Harás gárgaras con agua con sal.’;;8
Verbos;;wüzazomo-;divorciarse de una mujer.;;;;;;;3
Verbos;;wüzam-;dividir, repartir.;;;;;;;0
Verbos;;wüzawentxu-;divorciarse de un hombre.;;;;;;;3
Verbos;;wüchürküle-;estar torcido.;;;;;;;3
Verbos;;wütxe-;tener frío.;;;;;;;0
Verbos;;wütxege-;hacer frío.;;;;;¿Wütxegi kam aregi? ‘¿Hace frío o calor?’;;2
Verbos;;wül-;dar.;;;;;;;0
Verbos;;wülzugu-;dar información.;;;;;;;4
Verbos;;wünükaw-;ser serpentiado.;;;;;Ti rüpü wünükawi. ‘El camino es serpentiado.’;;2
Verbos;;weza zuamküle-;sentirse mal.;;;;;;;1
Verbos;;weza-;hartarse, satisfacerse.;;;;;;;0
Verbos;;wezalkale-;estar mal.;;;;;Rume wezalkalen. ‘Estoy muy mal.’;;8
Verbos;;wezwezkaw-;desordenarse.;;;;;Wezwezkawi pu che. ‘Se desordena la gente.’;;7
Verbos;;wemu-;corretear.;;;;;;;0
Verbos;;wechege-;ser joven.;;;;;;;3
Verbos;;wechu-;terminar, subir.;;;;;;;0
Verbos;;wechul-;cumplir, llevar a cabo.;;;;;;;0
Verbos;;wechulnentu-;completar, concluir.;;;;;;;0
Verbos;;wef-;aparecer.;;;;;;;0
Verbos;;wetxo-;quebrarse (un hueso). »watxon;;;;;;;0
Verbos;;weyül-;nadar.;;;;;Ellaw ayikey ñi weyüal lewfü mew. ‘A Ellaw le gusta nadar en el río.’;;
Verbos;;weyel-;Var. de ~weyül-;;;;;;;6
Verbos;;wegam-;hacer un volcán o agujero en la harina, por ejemplo.;;;;;;;0
Verbos;;weñagkü-;entristecerse.;;;;;;;
Verbos;;weñagküle-;estar triste.;;;;;;;1
Verbos;;weñagkünge-;ser triste.;;;;;Kiñeke mew ürküngey  ka weñagküngey tañi küzaw. ‘A veces mi trabajo es agotador y produce tristeza.’ Püchikeñma müleken tañi reñma iñchiñ. Feytachi zugu weñagküngey. ‘Estoy pocas veces con mi familia. Este asunto es muy entristecedor.’;;
Verbos;;weñe-;robar.;;;;;;;0
Verbos;;weri-;despreciar comida, rechazar comida, regodiar;;;;;;;5
Verbos;;werkü-;mandar, enviar (mensaje).;;;;;;;0
Verbos;;werkül-;enviar algo.;;;;;Werkülelafiñ kurrikulum ta fillke empresa. ‘Envié el curriculo a varias empresas.’;;0
Verbos;;wellim-;vaciar.;;;;;;;0
Verbos;;wew-;ganar.;;;;;Fachantü ta loteria mew ti wewalu weway epu millon. ‘Hoy en la lotería el ganador ganará dos millones.’ ¿Chumgelu wewlan ran? ‘¿Porqué no gané plata?’;;0
Verbos;;wewünge-;producir dinero, ganancias.;;;;;Püchi wewüngey ka ürküngey. ‘Se gana poco y es agotador.’;;11
Verbos;;wewpi-;dialogar, relatar.;;;;;;;0
Verbos;;wewpitu-;arengar, hacer wewpitun.;;;;;;;0
Verbos;;wele pülele-;estar a la izquierda.;;;;;;;
Verbos;;welgir-;zafarse. Se refiere a un hueso.;;;;;;;0
Verbos;;welu-;cruzarse.;;;;;;;0
Verbos;;weluka-;vender.;;;;;;;0
Verbos;;welulka-;equivocar.;;;;;;;0
Verbos;;wenupüra-;subir arriba.;;;;;;;1
Verbos;;wizü-;trabajar en greda, moldear.;;;;;;;0
Verbos;;wizüka-;trabajar en greda. »wizü-;;;;;;;
Verbos;;wizpüntuku-;vertir granos o cosas molidas.;;;;;;;0
Verbos;;wizwiztuku-;espolvorear.;;;;;;;0
Verbos;;wimtu-;acostumbrarse.;;;;;;;0
Verbos;;wicha-;arrendar.;;;;;Zuamnien tañi wichayal kiñe ruka. ‘Necesito arrendar una casa’ »wicharuka-;;4
Verbos;;wicharuka-;arrendar casas. »wicha-;;;;;;;3
Verbos;;wichul-;Var. de ~uchul-;;;;;;;0
Verbos;;wikür-;rasgar.;;;;;;;0
Verbos;;wikefka-;sacar pedazos de pan.;;;;;;;0
Verbos;;witxa-;levantarse.;;;;;Witxay ta Sayen. ‘Se levantó la Sayén.’;;7
Verbos;;witxañpüram-;alzar.;;;;;;;0
Verbos;;witxawitxa-;ser empinado.;;?;;;Rume witxawitxay ti wigkul. ‘El cerro es muy empinado.’;;2
Verbos;;witxale-;estar de pie, estar empinado (cosas).;;;;;Ti wigkul rume witxaley. ‘El cerro es bien empinado.’;;2
Verbos;;witxankontu-;visitar.;;;;;;;0
Verbos;;witxange-;ser visitado, tener visitar.;;;;;;;0
Verbos;;witxu-;fluir, correr (líquidos).;;;;;Witxupüzakelayay ko. ‘No desperdicies agua.’;;9
Verbos;;witxuentu-;sacar el agua de un recipiente, servir agua.;;;;;;;0
Verbos;;witxunar-;chorrear.;;;;;;;0
Verbos;;witxuntuku-;vertir líquidos adentro.;;;;;;;0
Verbos;;wigkazugu-;hablar castellano.;;;;;;;0
Verbos;;wiñam-;acarrear.;;;;;;;0
Verbos;;wiño-;volver.;;;;;;;0
Verbos;;wiñotu-;volver.;;;;;;;0
Verbos;;wiñotxekaw-;retroceder.;;;;;;;2
Verbos;;wiñolzugu-;responder, contestar.;;;;;Chaltu may tami wiñolzugufiel mu. ‘Gracias por contestarme.’;;4
Verbos;;wiñoltu-;devolver.;;;;;;;0
Verbos;;wirar-;gritar.;;;;;;;0
Verbos;;wiri-;rayar, escribir.;;;;;;;0
Verbos;;wirintuku-;escribir, poner por escrito.;;;;;Wirintukufige. ‘Escríbelo.’ ¿Chem wirintukuley feychi püchi chillka mew? ‘¿Qué está escrito en este cartellito?’;;1
Verbos;;wiru-;pelar con la mano, descascarar, sacar la cáscara.;;;;;Wirugekey ta sefolla. ‘Se pela la cebolla.’;;5
Verbos;;willü-;orinar, mear.;;;;;Txipatxipatuwe mew willimeaymi, ragiñ parke mew femkelay che. ‘Anda a orinar al baño. La gente no orina en medio del parque.’;;9
Verbos;;willi-;Var. de ~willü-;;;;;;;9
Verbos;;wiwü-;tener sed.;;;;;;;0
Verbos;;la-;morir.;;;;;;;0
Verbos;;lagüm-;matar.;;;;;;;0
Verbos;;lawentu-;tomar remedio.;;;;;¿Chem lawentualu Martin tañi txüfonkülewenoal? ‘¿Qué remedio tomará Martín para dejar de toser?’;;
Verbos;;lüf-;quemarse.;;;;;Lüfle tami küwü are anümka yiwiñ mu, atxeq fotxa tukulelafimi. ‘Si se te quema la mano con aceite caliente, te pondrás barro frío.’;;
Verbos;;lürge-;ser plano.;;;;;;;0
Verbos;;lüpüm-;quemar, prenderle fuego.;;;;;;;0
Verbos;;lüpümuw-;quemarse.;;;;;;;0
Verbos;;lef-;correr.;;;;;;;0
Verbos;;lefkantu-;correr como deporte o práctica, trotar.;;;;;;;0
Verbos;;leye-;leer.;;;;;;;0
Verbos;;lepü-;barrer.;;;;;;;0
Verbos;;lepümumaw-;quitarse el sueño.;;;;;;;0
Verbos;;leli-;mirar.;;;;;;;
Verbos;;lichitu-;tomar leche.;;;;;;;0
Verbos;;lifküle-;estar limpio.;;;;;;;2
Verbos;;liftu-;limpiar.;;;;;Liftugekey ta tukukan. ‘Se limpian las verduras.’;;5
Verbos;;liq logkotule-;tener el pelo canoso.;;;;;;;3
Verbos;;loyüle-; estar cabizbajo,  cabizbaja.;;;;;Loyüley Floriana. ‘Floriana está cabizbaja.’;;11
Verbos;;lukatu-;insultar.;;;;;Che lukatugekelay. ‘A la gente no se le insulta.’;;9
Verbos;;lukutule-;estar de rodillas.;;;;;;;3
Verbos;;nampülka-;viajar.;;;;;Vicente egu Florentina küpa nampülkaleygu. ‘Vicente y Florentina quieren viajar.’;;0
Verbos;;naq-;bajar, bajarse. »nar-;;;;;;;0
Verbos;;naqüm-;bajar (algo). »narüm-;;;;;;;0
Verbos;;nar-;bajar, bajarse. »naq-;;;;;Narkunuge tami kewün. ‘Baje la lengua.’;;0
Verbos;;narüm-;bajar (algo). »naqüm-;;;;;;;0
Verbos;;narfü-;humedecerse.;;;;;;;0
Verbos;;nü-;coger, atrapar, cazar.;;;;;;;0
Verbos;;nümü-;ser hediondo, tener olor.;;;;;;;0
Verbos;;nümütu-;oler, alorozar.;;;;;;;0
Verbos;;nüfa-;atrapar.;;;;;Nüfakifilge kulliñ. ‘No atrapes animales.’;;9
Verbos;;nüfül-;acercar, pasar, alcanzar.;;;;;;;0
Verbos;;nürüf-;cerrar.;;;;;Nürüfkunuaymi ti llafe. ‘Cierra la llave.’;;0
Verbos;;nüwküle-;estar conectado.;;;;;Iyaelwe ka yafütuwe nüwküley. ‘La cocina y el comedor están conectados.’;;4
Verbos;;nüla-;abrir.;;;;;Nülage tami wün. ‘Abra la boca.’;;0
Verbos;;neyü-;respirar.;;;;;Neyüge ka ñochikechi piguge. ‘Respire y lentamente expire (sople)’;;0
Verbos;;negüm-;moverse, mover.;;;;;;;0
Verbos;;nepe-;despertarse.;;;;;;;0
Verbos;;nepel-;despertar.;;;;;;;0
Verbos;;newentu-;fortalecer.;;?;;;¡Newentuleaymi Oskar! ‘¡Fuerzas Oscar!’;;0
Verbos;;nentu-;sacar. ~entu;;;;;Nentuñmageyiñ püchikegelu iñchiñ. ‘Nos la sacaron (foto) cuando éramos niños.’;;3
Verbos;;nie-;tener.;;;;;Epu mari kiñe txipantu nien. ‘Tengo veintiún años.’ Ti ruka niey kiñe kurewen ümawtuwe. ‘La casa tiene un dormitorio matrimonial’;;1
Verbos;;nientu-;poner.;;;;;Nientuy kiñe kimelün egün revista mew. ‘Han puesto sus avisos en una revista.’;;11
Verbos;;niküfge-;ser tranquilo.;;;;;Niküfgey. ‘Es tranquilo.’;;4
Verbos;;norümzugu-;aclarar un asunto, hacer justicia.;;;;;;;0
Verbos;;norküle-;estar de derecho.;;;;;;;3
Verbos;;añitu-;cabezear de sueño, tener mucho sueño;;;;;Afeluwüngey ti klase fey añitukey pu chillkatufe ka. ‘Está aburrida la clase, entonces los estudiantes cabecean de sueño.’;;+
Verbos;;rekül-;apoyarse;;;;;Rekuluwam mapuzugun ‘para apoyarnos en el mapuzugun’.;;
Verbos;;rekülküle-;estar afirmado, apoyado en algo.;;;;;;;
Verbos;;züzü-;florecer;;;;;Züzüleay ta mapu. ‘Florecerá la tierra.’;;
Verbos;;witxañma-;ser visitado, tener visita.;;;;;Witxañmanepaeiñmew. ‘Nos visitan.’;;
Verbos;;wezakelutule-;estar vestido.;;;;;;;
Verbos;;feypi-;decir, contar.;;;;;Püchi feypiafen. ‘Me contarías un poco.’ Feypien. ‘Dime.’;;2
